Session,Event-ID-VP1,Event-ID-VP2,Bedingung,Block,Runde im Block,Spieler 1,VP,Karte1 VP1,Karte2 VP1,Karte1 VP2,Karte2 VP2,Aktion,Zeit,time_utc_ns,event_timestamp_unix_ns,Gewinner,Punktestand VP1,Punktestand VP2
11,,a2cf683e-f9fb-4538-9d00-d3ef5d9a950b,no_pay,1,4,VP2,VP2,10,7,8,10,Karte 2,16:20:42.867,1765815642867530600,1765815642867530600,,,
11,ca9976ff-9779-4852-b6ac-389225b99553,,no_pay,1,4,VP2,VP1,10,7,8,10,Karte 2,16:20:44.126,1765815644126423600,1765815644126423600,,,
11,,19be9ec9-b506-44cc-87cf-f6ccfa33ecdd,no_pay,1,4,VP2,VP2,10,7,8,10,Mittel,16:20:47.370,1765815647370587600,1765815647370587600,,,
11,66978e71-b455-4227-b3a6-2dd7e745abc4,,no_pay,1,4,VP2,VP1,10,7,8,10,Wahrheit,16:20:53.020,1765815653020056300,1765815653020056300,,,
11,,,no_pay,1,4,VP2,,10,7,8,10,Showdown,16:20:53.222,1765815653222493200,1765815653222493200,VP2,,
11,c1743803-c382-4687-be54-e8ad6c42cd48,,no_pay,1,4,VP2,VP1,10,7,8,10,Nächste Runde,16:20:57.560,1765815657560148700,1765815657560148700,,,
11,,917f936e-7121-4ad9-9a61-decd1191ce97,no_pay,1,4,VP2,VP2,10,7,8,10,Nächste Runde,16:20:57.928,1765815657928267800,1765815657928267800,,,
11,3a751f91-d5a1-402c-9bd7-5ddc756333dc,,no_pay,1,5,VP1,VP1,10,8,9,8,Karte 1,16:20:59.365,1765815659365007400,1765815659365007400,,,
11,,fc5c2f59-5ec6-4fac-afcd-c5daa32586e2,no_pay,1,5,VP1,VP2,10,8,9,8,Karte 1,16:21:00.237,1765815660237239800,1765815660237239800,,,
11,c7db1ef1-83ba-4674-b61a-d4149e12fb35,,no_pay,1,5,VP1,VP1,10,8,9,8,Karte 2,16:21:01.107,1765815661107695200,1765815661107695200,,,
11,,bcdd2984-1940-43c9-8350-00f29d4f1cc3,no_pay,1,5,VP1,VP2,10,8,9,8,Karte 2,16:21:01.914,1765815661914107700,1765815661914107700,,,
11,d7fde94a-725e-434a-b349-19bb3f178f44,,no_pay,1,5,VP1,VP1,10,8,9,8,Mittel,16:21:04.287,1765815664287287900,1765815664287287900,,,
11,,d87781c9-c60c-454a-b203-fcb41b74d835,no_pay,1,5,VP1,VP2,10,8,9,8,Bluff,16:21:08.173,1765815668173285200,1765815668173285200,,,
11,,,no_pay,1,5,VP1,,10,8,9,8,Showdown,16:21:08.373,1765815668373979400,1765815668373979400,VP1,,
11,86e4ce71-0029-4af2-8b7c-f1d72ebc4efc,,no_pay,1,5,VP1,VP1,10,8,9,8,Nächste Runde,16:21:11.288,1765815671288718600,1765815671288718600,,,
11,,1e150ecc-7b28-4c74-9844-6e9a68533b9b,no_pay,1,5,VP1,VP2,10,8,9,8,Nächste Runde,16:21:11.511,1765815671511165000,1765815671511165000,,,
11,,ad5e56af-9e90-4832-ab41-0bbc57597047,no_pay,1,6,VP2,VP2,10,11,9,10,Karte 1,16:21:12.157,1765815672157148000,1765815672157148000,,,
